Rank	Word	Frequency	Frequency per million	Zipf value	IPA
100	ყოველი	6	4.8423	3.6851	qʼ ɔ v ɛ l i
100	შანსი	6	4.8423	3.6851	ʃ a n s i
100	შეგიძლიათ	6	4.8423	3.6851	ʃ ɛ ɡ i d͡z l i a tʰ
100	ჩრდილოეთით	6	4.8423	3.6851	t͡ʃ r d i l ɔ ɛ tʰ i tʰ
100	ცოდვილი	6	4.8423	3.6851	t͡s ɔ d v i l i
100	წყალი	6	4.8423	3.6851	t͡sʼ qʼ a l i
100	ხანგრძლივი	6	4.8423	3.6851	x a n ɡ r d͡z l i v i
100	ხანდახან	6	4.8423	3.6851	x a n d a x a n
100	ხელს	6	4.8423	3.6851	x ɛ l s
100	ხუმრობა	6	4.8423	3.6851	x u m r ɔ b a
100	ჰომოსექსუალი	6	4.8423	3.6851	h ɔ m ɔ s ɛ kʰ s u a l i
101	ადგილას	5	4.0352	3.6059	a d ɡ i l a s
101	აზრი	5	4.0352	3.6059	a z r i
101	ამიტომაც	5	4.0352	3.6059	a m i tʼ ɔ m a t͡s
101	აპირებს	5	4.0352	3.6059	a pʼ i r ɛ b s
101	ბავშვები	5	4.0352	3.6059	b a v ʃ v ɛ b i
101	ბეღურა	5	4.0352	3.6059	b ɛ ɣ u r a
101	ბიბლია	5	4.0352	3.6059	b i b l i a
101	გადაწყვიტა	5	4.0352	3.6059	ɡ a d a t͡sʼ qʼ v i tʼ a
101	განსხვავებული	5	4.0352	3.6059	ɡ a n s x v a v ɛ b u l i
101	გარეთ	5	4.0352	3.6059	ɡ a r ɛ tʰ
101	გვირგვინი	5	4.0352	3.6059	ɡ v i r ɡ v i n i
101	გილოცავ	5	4.0352	3.6059	ɡ i l ɔ t͡s a v
101	გსურთ	5	4.0352	3.6059	ɡ s u r tʰ
101	დაბადებული	5	4.0352	3.6059	d a b a d ɛ b u l i
101	დაბლა	5	4.0352	3.6059	d a b l a
101	დასვენება	5	4.0352	3.6059	d a s v ɛ n ɛ b a
101	დღის	5	4.0352	3.6059	d ɣ i s
101	ეჭვი	5	4.0352	3.6059	ɛ t͡ʃʼ v i
101	ვერაფერი	5	4.0352	3.6059	v ɛ r a pʰ ɛ r i
101	თანაც	5	4.0352	3.6059	tʰ a n a t͡s
101	ია	5	4.0352	3.6059	i a
101	იტყვის	5	4.0352	3.6059	i tʼ qʼ v i s
101	კანონიერი	5	4.0352	3.6059	kʼ a n ɔ n i ɛ r i
101	კარები	5	4.0352	3.6059	kʼ a r ɛ b i
101	კმაყოფილი	5	4.0352	3.6059	kʼ m a qʼ ɔ pʰ i l i
101	ლაპარაკი	5	4.0352	3.6059	l a pʼ a r a kʼ i
101	მადა	5	4.0352	3.6059	m a d a
101	მათთვის	5	4.0352	3.6059	m a tʰ tʰ v i s
101	მაღაზია	5	4.0352	3.6059	m a ɣ a z i a
101	მიიღებს	5	4.0352	3.6059	m i i ɣ ɛ b s
101	მნიშვნელობა	5	4.0352	3.6059	m n i ʃ v n ɛ l ɔ b a
101	მნიშვნელოვანი	5	4.0352	3.6059	m n i ʃ v n ɛ l ɔ v a n i
101	მოგზაურობა	5	4.0352	3.6059	m ɔ ɡ z a u r ɔ b a
101	მოკლედ	5	4.0352	3.6059	m ɔ kʼ l ɛ d
101	მოხუცი	5	4.0352	3.6059	m ɔ x u t͡s i
101	მსახური	5	4.0352	3.6059	m s a x u r i
101	მუშაობს	5	4.0352	3.6059	m u ʃ a ɔ b s
101	ნანახი	5	4.0352	3.6059	n a n a x i
101	ნახვამდის	5	4.0352	3.6059	n a x v a m d i s
101	ნებისმიერი	5	4.0352	3.6059	n ɛ b i s m i ɛ r i
101	ნეტავი	5	4.0352	3.6059	n ɛ tʼ a v i
101	ოდნავ	5	4.0352	3.6059	ɔ d n a v
101	ოჯახში	5	4.0352	3.6059	ɔ d͡ʒ a x ʃ i
101	პასუხი	5	4.0352	3.6059	pʼ a s u x i
101	რაში	5	4.0352	3.6059	r a ʃ i
101	რეკვა	5	4.0352	3.6059	r ɛ kʼ v a
101	რომანტიული	5	4.0352	3.6059	r ɔ m a n tʼ i u l i
101	სამუდამოდ	5	4.0352	3.6059	s a m u d a m ɔ d
101	საჭიროება	5	4.0352	3.6059	s a t͡ʃʼ i r ɔ ɛ b a
101	სერიოზულად	5	4.0352	3.6059	s ɛ r i ɔ z u l a d
101	სიკვდილით	5	4.0352	3.6059	s i kʼ v d i l i tʰ
101	სირცხვილი	5	4.0352	3.6059	s i r t͡s x v i l i
101	სჭირდება	5	4.0352	3.6059	s t͡ʃʼ i r d ɛ b a
101	ტყუილად	5	4.0352	3.6059	tʼ qʼ u i l a d
101	ქოშინი	5	4.0352	3.6059	kʰ ɔ ʃ i n i
101	ღამეს	5	4.0352	3.6059	ɣ a m ɛ s
101	ყურადღება	5	4.0352	3.6059	qʼ u r a d ɣ ɛ b a
101	შესანიშნავი	5	4.0352	3.6059	ʃ ɛ s a n i ʃ n a v i
101	შეცდომა	5	4.0352	3.6059	ʃ ɛ t͡s d ɔ m a
101	ჩხუბი	5	4.0352	3.6059	t͡ʃ x u b i
101	ცეკვა	5	4.0352	3.6059	t͡s ɛ kʼ v a
101	ცეცხლი	5	4.0352	3.6059	t͡s ɛ t͡s x l i
101	ძალით	5	4.0352	3.6059	d͡z a l i tʰ
101	ხმაური	5	4.0352	3.6059	x m a u r i
101	ჯარისკაცი	5	4.0352	3.6059	d͡ʒ a r i s kʼ a t͡s i
102	ალო	4	3.2282	3.509	a l ɔ
102	ამბავი	4	3.2282	3.509	a m b a v i
102	არავითარი	4	3.2282	3.509	a r a v i tʰ a r i
102	არსად	4	3.2282	3.509	a r s a d
102	აუცილებელი	4	3.2282	3.509	a u t͡s i l ɛ b ɛ l i
102	ახსოვს	4	3.2282	3.509	a x s ɔ v s
102	ბინძური	4	3.2282	3.509	b i n d͡z u r i
102	გაბრაზებული	4	3.2282	3.509	ɡ a b r a z ɛ b u l i
102	განსაკუთრებით	4	3.2282	3.509	ɡ a n s a kʼ u tʰ r ɛ b i tʰ
102	გაცილებით	4	3.2282	3.509	ɡ a t͡s i l ɛ b i tʰ
102	გვიან	4	3.2282	3.509	ɡ v i a n
102	გმადლობ	4	3.2282	3.509	ɡ m a d l ɔ b
102	გონება	4	3.2282	3.509	ɡ ɔ n ɛ b a
102	გრძნობა	4	3.2282	3.509	ɡ r d͡z n ɔ b a
102	დაბრუნდება	4	3.2282	3.509	d a b r u n d ɛ b a
102	დაკავებული	4	3.2282	3.509	d a kʼ a v ɛ b u l i
102	დანაშაული	4	3.2282	3.509	d a n a ʃ a u l i
102	დარჩება	4	3.2282	3.509	d a r t͡ʃ ɛ b a
102	დაუფლება	4	3.2282	3.509	d a u pʰ l ɛ b a
102	დროის	4	3.2282	3.509	d r ɔ i s
102	ენა	4	3.2282	3.509	ɛ n a
102	ერთგულება	4	3.2282	3.509	ɛ r tʰ ɡ u l ɛ b a
102	ვალდებული	4	3.2282	3.509	v a l d ɛ b u l i
102	ვერასდროს	4	3.2282	3.509	v ɛ r a s d r ɔ s
102	ვთქვა	4	3.2282	3.509	v tʰ kʰ v a
102	ზემოთ	4	3.2282	3.509	z ɛ m ɔ tʰ
102	ზღვის	4	3.2282	3.509	z ɣ v i s
102	თემა	4	3.2282	3.509	tʰ ɛ m a
102	თვე	4	3.2282	3.509	tʰ v ɛ
102	იდეა	4	3.2282	3.509	i d ɛ a
102	იდეალური	4	3.2282	3.509	i d ɛ a l u r i
102	კარი	4	3.2282	3.509	kʼ a r i
102	კვლა	4	3.2282	3.509	kʼ v l a
102	ლუდი	4	3.2282	3.509	l u d i
102	მაგარი	4	3.2282	3.509	m a ɡ a r i
102	მანდ	4	3.2282	3.509	m a n d
102	მანქანა	4	3.2282	3.509	m a n kʰ a n a
102	მარჯვენა	4	3.2282	3.509	m a r d͡ʒ v ɛ n a
102	მასე	4	3.2282	3.509	m a s ɛ
102	მახვილი	4	3.2282	3.509	m a x v i l i
102	მეომარი	4	3.2282	3.509	m ɛ ɔ m a r i
102	მეძავი	4	3.2282	3.509	m ɛ d͡z a v i
102	მთა	4	3.2282	3.509	m tʰ a
102	მთლიანად	4	3.2282	3.509	m tʰ l i a n a d
102	მიერ	4	3.2282	3.509	m i ɛ r
102	მინახავს	4	3.2282	3.509	m i n a x a v s
102	მოითხოვს	4	3.2282	3.509	m ɔ i tʰ x ɔ v s
102	მომენატრე	4	3.2282	3.509	m ɔ m ɛ n a tʼ r ɛ
102	მოშლა	4	3.2282	3.509	m ɔ ʃ l a
102	მტერი	4	3.2282	3.509	m tʼ ɛ r i
102	მხიარული	4	3.2282	3.509	m x i a r u l i
102	ნაგავი	4	3.2282	3.509	n a ɡ a v i
102	ომის	4	3.2282	3.509	ɔ m i s
102	ოქროს	4	3.2282	3.509	ɔ kʰ r ɔ s
102	პიროვნება	4	3.2282	3.509	pʼ i r ɔ v n ɛ b a
102	პოვნა	4	3.2282	3.509	pʼ ɔ v n a
102	პოპულარული	4	3.2282	3.509	pʼ ɔ pʼ u l a r u l i
102	საათი	4	3.2282	3.509	s a a tʰ i
102	საერთოდ	4	3.2282	3.509	s a ɛ r tʰ ɔ d
102	სავსე	4	3.2282	3.509	s a v s ɛ
102	სათანადოდ	4	3.2282	3.509	s a tʰ a n a d ɔ d
102	სასამართლო	4	3.2282	3.509	s a s a m a r tʰ l ɔ
102	საქორწინო	4	3.2282	3.509	s a kʰ ɔ r t͡sʼ i n ɔ
102	სახელით	4	3.2282	3.509	s a x ɛ l i tʰ
102	სახით	4	3.2282	3.509	s a x i tʰ
102	სახის	4	3.2282	3.509	s a x i s
102	სვამს	4	3.2282	3.509	s v a m s
102	სიკეთე	4	3.2282	3.509	s i kʼ ɛ tʰ ɛ
102	სიმღერა	4	3.2282	3.509	s i m ɣ ɛ r a
102	სული	4	3.2282	3.509	s u l i
102	სწრაფად	4	3.2282	3.509	s t͡sʼ r a pʰ a d
102	უარესი	4	3.2282	3.509	u a r ɛ s i
102	უბრალო	4	3.2282	3.509	u b r a l ɔ
102	უმაღლესი	4	3.2282	3.509	u m a ɣ l ɛ s i
102	ურთიერთობა	4	3.2282	3.509	u r tʰ i ɛ r tʰ ɔ b a
102	უყურებს	4	3.2282	3.509	u qʼ u r ɛ b s
102	უცებ	4	3.2282	3.509	u t͡s ɛ b
102	უცნაური	4	3.2282	3.509	u t͡s n a u r i
102	უცხო	4	3.2282	3.509	u t͡s x ɔ
102	ფული	4	3.2282	3.509	pʰ u l i
102	ქვა	4	3.2282	3.509	kʰ v a
102	ყელი	4	3.2282	3.509	qʼ ɛ l i
102	ყოფნა	4	3.2282	3.509	qʼ ɔ pʰ n a
102	შედეგი	4	3.2282	3.509	ʃ ɛ d ɛ ɡ i
102	შემთხვევით	4	3.2282	3.509	ʃ ɛ m tʰ x v ɛ v i tʰ
102	შესაფერისი	4	3.2282	3.509	ʃ ɛ s a pʰ ɛ r i s i
102	ცივი	4	3.2282	3.509	t͡s i v i
102	ცოდვა	4	3.2282	3.509	t͡s ɔ d v a
102	ცოტათი	4	3.2282	3.509	t͡s ɔ tʼ a tʰ i
102	ცოტას	4	3.2282	3.509	t͡s ɔ tʼ a s
102	ცხენი	4	3.2282	3.509	t͡s x ɛ n i
102	ცხოვრობს	4	3.2282	3.509	t͡s x ɔ v r ɔ b s
102	ძია	4	3.2282	3.509	d͡z i a
102	ძლიერ	4	3.2282	3.509	d͡z l i ɛ r
102	წავედი	4	3.2282	3.509	t͡sʼ a v ɛ d i
102	წარმოდგენა	4	3.2282	3.509	t͡sʼ a r m ɔ d ɡ ɛ n a
102	წარსულში	4	3.2282	3.509	t͡sʼ a r s u l ʃ i
102	წესი	4	3.2282	3.509	t͡sʼ ɛ s i
102	წინა	4	3.2282	3.509	t͡sʼ i n a
102	წუხელ	4	3.2282	3.509	t͡sʼ u x ɛ l
102	ჭკვიანი	4	3.2282	3.509	t͡ʃʼ kʼ v i a n i
102	ხაზი	4	3.2282	3.509	x a z i
102	ხმალი	4	3.2282	3.509	x m a l i
102	ჰქვია	4	3.2282	3.509	h kʰ v i a
103	აგებს	3	2.4211	3.384	a ɡ ɛ b s
103	ადამიანური	3	2.4211	3.384	a d a m i a n u r i
103	აზრით	3	2.4211	3.384	a z r i tʰ
103	აზრს	3	2.4211	3.384	a z r s
103	ათი	3	2.4211	3.384	a tʰ i
103	აკრძალული	3	2.4211	3.384	a kʼ r d͡z a l u l i
103	არაჩვეულებრივი	3	2.4211	3.384	a r a t͡ʃ v ɛ u l ɛ b r i v i
103	არმიამ	3	2.4211	3.384	a r m i a m
103	არმიით	3	2.4211	3.384	a r m i i tʰ
103	არცერთი	3	2.4211	3.384	a r t͡s ɛ r tʰ i
103	აუცილებლად	3	2.4211	3.384	a u t͡s i l ɛ b l a d
103	ახლო	3	2.4211	3.384	a x l ɔ
103	ბებო	3	2.4211	3.384	b ɛ b ɔ
103	ბედნიერება	3	2.4211	3.384	b ɛ d n i ɛ r ɛ b a
103	ბიძა	3	2.4211	3.384	b i d͡z a
103	ბრალი	3	2.4211	3.384	b r a l i
103	ბრძანება	3	2.4211	3.384	b r d͡z a n ɛ b a
103	ბუზი	3	2.4211	3.384	b u z i
103	გამარჯვება	3	2.4211	3.384	ɡ a m a r d͡ʒ v ɛ b a
103	გამოდის	3	2.4211	3.384	ɡ a m ɔ d i s
103	გამოსავალი	3	2.4211	3.384	ɡ a m ɔ s a v a l i
103	გარკვეული	3	2.4211	3.384	ɡ a r kʼ v ɛ u l i
103	გეგმა	3	2.4211	3.384	ɡ ɛ ɡ m a
103	გემი	3	2.4211	3.384	ɡ ɛ m i
103	გვქონდა	3	2.4211	3.384	ɡ v kʰ ɔ n d a
103	გილოცავთ	3	2.4211	3.384	ɡ i l ɔ t͡s a v tʰ
103	გოგოები	3	2.4211	3.384	ɡ ɔ ɡ ɔ ɛ b i
103	გოგოებო	3	2.4211	3.384	ɡ ɔ ɡ ɔ ɛ b ɔ
103	გოგომ	3	2.4211	3.384	ɡ ɔ ɡ ɔ m
103	გრძელი	3	2.4211	3.384	ɡ r d͡z ɛ l i
103	გულწრფელად	3	2.4211	3.384	ɡ u l t͡sʼ r pʰ ɛ l a d
103	გყავთ	3	2.4211	3.384	ɡ qʼ a v tʰ
103	დაახლოებით	3	2.4211	3.384	d a a x l ɔ ɛ b i tʰ
103	დაბრუნებას	3	2.4211	3.384	d a b r u n ɛ b a s
103	დავკარგე	3	2.4211	3.384	d a v kʼ a r ɡ ɛ
103	დაინახავს	3	2.4211	3.384	d a i n a x a v s
103	დაკარგვა	3	2.4211	3.384	d a kʼ a r ɡ v a
103	დასავლეთით	3	2.4211	3.384	d a s a v l ɛ tʰ i tʰ
103	დასასრული	3	2.4211	3.384	d a s a s r u l i
103	დაწვა	3	2.4211	3.384	d a t͡sʼ v a
103	დგას	3	2.4211	3.384	d ɡ a s
103	დე	3	2.4211	3.384	d ɛ
103	დილა	3	2.4211	3.384	d i l a
103	დროზე	3	2.4211	3.384	d r ɔ z ɛ
103	ეგეთი	3	2.4211	3.384	ɛ ɡ ɛ tʰ i
103	ესენი	3	2.4211	3.384	ɛ s ɛ n i
103	ვითომ	3	2.4211	3.384	v i tʰ ɔ m
103	ვიღაც	3	2.4211	3.384	v i ɣ a t͡s
103	ზამთარი	3	2.4211	3.384	z a m tʰ a r i
103	ზედა	3	2.4211	3.384	z ɛ d a
103	ზურგზე	3	2.4211	3.384	z u r ɡ z ɛ
103	თამაში	3	2.4211	3.384	tʰ a m a ʃ i
103	თურმე	3	2.4211	3.384	tʰ u r m ɛ
103	ისტორიის	3	2.4211	3.384	i s tʼ ɔ r i i s
103	იქით	3	2.4211	3.384	i kʰ i tʰ
103	იცოდა	3	2.4211	3.384	i t͡s ɔ d a
103	იწყება	3	2.4211	3.384	i t͡sʼ qʼ ɛ b a
103	კაბა	3	2.4211	3.384	kʼ a b a
103	კაკუნი	3	2.4211	3.384	kʼ a kʼ u n i
103	კალა	3	2.4211	3.384	kʼ a l a
103	კვალი	3	2.4211	3.384	kʼ v a l i
103	კვირა	3	2.4211	3.384	kʼ v i r a
103	კითხვა	3	2.4211	3.384	kʼ i tʰ x v a
103	კონტროლი	3	2.4211	3.384	kʼ ɔ n tʼ r ɔ l i
103	კოცნა	3	2.4211	3.384	kʼ ɔ t͡s n a
103	ლიანა	3	2.4211	3.384	l i a n a
103	ლოცვა	3	2.4211	3.384	l ɔ t͡s v a
103	მამაცი	3	2.4211	3.384	m a m a t͡s i
103	მგზავრობა	3	2.4211	3.384	m ɡ z a v r ɔ b a
103	მდგომარეობა	3	2.4211	3.384	m d ɡ ɔ m a r ɛ ɔ b a
103	მდიდარი	3	2.4211	3.384	m d i d a r i
103	მეთაური	3	2.4211	3.384	m ɛ tʰ a u r i
103	მესამე	3	2.4211	3.384	m ɛ s a m ɛ
103	მეფემ	3	2.4211	3.384	m ɛ pʰ ɛ m
103	მზე	3	2.4211	3.384	m z ɛ
103	მივდივართ	3	2.4211	3.384	m i v d i v a r tʰ
103	მოიცა	3	2.4211	3.384	m ɔ i t͡s a
103	მოკეტე	3	2.4211	3.384	m ɔ kʼ ɛ tʼ ɛ
103	მორჩი	3	2.4211	3.384	m ɔ r t͡ʃ i
103	მოწყალება	3	2.4211	3.384	m ɔ t͡sʼ qʼ a l ɛ b a
103	მსახიობი	3	2.4211	3.384	m s a x i ɔ b i
103	მსოფლიო	3	2.4211	3.384	m s ɔ pʰ l i ɔ
103	მუშაობა	3	2.4211	3.384	m u ʃ a ɔ b a
103	მყრალი	3	2.4211	3.384	m qʼ r a l i
103	მშვენივრად	3	2.4211	3.384	m ʃ v ɛ n i v r a d
103	მშვიდობა	3	2.4211	3.384	m ʃ v i d ɔ b a
103	მშვიდობით	3	2.4211	3.384	m ʃ v i d ɔ b i tʰ
103	მცირე	3	2.4211	3.384	m t͡s i r ɛ
103	მწერალი	3	2.4211	3.384	m t͡sʼ ɛ r a l i
103	მხარდაჭერა	3	2.4211	3.384	m x a r d a t͡ʃʼ ɛ r a
103	ნათელი	3	2.4211	3.384	n a tʰ ɛ l i
103	ნახევარი	3	2.4211	3.384	n a x ɛ v a r i
103	ნელა	3	2.4211	3.384	n ɛ l a
103	ნიჭი	3	2.4211	3.384	n i t͡ʃʼ i
103	ნომერი	3	2.4211	3.384	n ɔ m ɛ r i
103	ნუთუ	3	2.4211	3.384	n u tʰ u
103	პანდა	3	2.4211	3.384	pʼ a n d a
103	პასტა	3	2.4211	3.384	pʼ a s tʼ a
103	პაქტი	3	2.4211	3.384	pʼ a kʰ tʼ i
103	პირდაპირი	3	2.4211	3.384	pʼ i r d a pʼ i r i
103	პირიქით	3	2.4211	3.384	pʼ i r i kʰ i tʰ
103	პრინცესა	3	2.4211	3.384	pʼ r i n t͡s ɛ s a
103	რაზეც	3	2.4211	3.384	r a z ɛ t͡s
103	რაინდი	3	2.4211	3.384	r a i n d i
103	რთული	3	2.4211	3.384	r tʰ u l i
103	რით	3	2.4211	3.384	r i tʰ
103	რძე	3	2.4211	3.384	r d͡z ɛ
103	სადღაც	3	2.4211	3.384	s a d ɣ a t͡s
103	საერთო	3	2.4211	3.384	s a ɛ r tʰ ɔ
103	საკვები	3	2.4211	3.384	s a kʼ v ɛ b i
103	სალამი	3	2.4211	3.384	s a l a m i
103	სამწუხაროდ	3	2.4211	3.384	s a m t͡sʼ u x a r ɔ d
103	სანდო	3	2.4211	3.384	s a n d ɔ
103	საშინლად	3	2.4211	3.384	s a ʃ i n l a d
103	საჩუქარი	3	2.4211	3.384	s a t͡ʃ u kʰ a r i
103	სვლა	3	2.4211	3.384	s v l a
103	სიამოვნებით	3	2.4211	3.384	s i a m ɔ v n ɛ b i tʰ
103	სიკვდილს	3	2.4211	3.384	s i kʼ v d i l s
103	სტივენი	3	2.4211	3.384	s tʼ i v ɛ n i
103	სუნამო	3	2.4211	3.384	s u n a m ɔ
103	სურათი	3	2.4211	3.384	s u r a tʰ i
103	სწორი	3	2.4211	3.384	s t͡sʼ ɔ r i
103	ტანსაცმელი	3	2.4211	3.384	tʼ a n s a t͡s m ɛ l i
103	ტიპის	3	2.4211	3.384	tʼ i pʼ i s
103	ტირილი	3	2.4211	3.384	tʼ i r i l i
103	ტკივილი	3	2.4211	3.384	tʼ kʼ i v i l i
103	უთქვამს	3	2.4211	3.384	u tʰ kʰ v a m s
103	უთხრა	3	2.4211	3.384	u tʰ x r a
103	უსაფრთხოდ	3	2.4211	3.384	u s a pʰ r tʰ x ɔ d
103	უსახო	3	2.4211	3.384	u s a x ɔ
103	ფანატიკოსი	3	2.4211	3.384	pʰ a n a tʼ i kʼ ɔ s i
103	ფერი	3	2.4211	3.384	pʰ ɛ r i
103	ფიქრი	3	2.4211	3.384	pʰ i kʰ r i
103	ფლოტი	3	2.4211	3.384	pʰ l ɔ tʼ i
103	ქარიშხალი	3	2.4211	3.384	kʰ a r i ʃ x a l i
103	ქვეყნის	3	2.4211	3.384	kʰ v ɛ qʼ n i s
103	ქოლგა	3	2.4211	3.384	kʰ ɔ l ɡ a
103	ღ	3	2.4211	3.384	ɣ
103	ღვეზელი	3	2.4211	3.384	ɣ v ɛ z ɛ l i
103	ღირს	3	2.4211	3.384	ɣ i r s
103	ღრმად	3	2.4211	3.384	ɣ r m a d
103	ყოველდღე	3	2.4211	3.384	qʼ ɔ v ɛ l d ɣ ɛ
103	ყოფილი	3	2.4211	3.384	qʼ ɔ pʰ i l i
103	ყურადღებით	3	2.4211	3.384	qʼ u r a d ɣ ɛ b i tʰ
103	ყური	3	2.4211	3.384	qʼ u r i
103	შესანიშნავად	3	2.4211	3.384	ʃ ɛ s a n i ʃ n a v a d
103	შეყვარებული	3	2.4211	3.384	ʃ ɛ qʼ v a r ɛ b u l i
103	შეძლო	3	2.4211	3.384	ʃ ɛ d͡z l ɔ
103	შვილიშვილი	3	2.4211	3.384	ʃ v i l i ʃ v i l i
103	შორეული	3	2.4211	3.384	ʃ ɔ r ɛ u l i
103	შორს	3	2.4211	3.384	ʃ ɔ r s
103	შუა	3	2.4211	3.384	ʃ u a
103	შურისძიება	3	2.4211	3.384	ʃ u r i s d͡z i ɛ b a
103	ჩქარა	3	2.4211	3.384	t͡ʃ kʰ a r a
103	ძალადობა	3	2.4211	3.384	d͡z a l a d ɔ b a
103	ძვირფასი	3	2.4211	3.384	d͡z v i r pʰ a s i
103	ძირს	3	2.4211	3.384	d͡z i r s
103	ძნელი	3	2.4211	3.384	d͡z n ɛ l i
103	ძროხა	3	2.4211	3.384	d͡z r ɔ x a
103	წააგო	3	2.4211	3.384	t͡sʼ a a ɡ ɔ
103	წერილი	3	2.4211	3.384	t͡sʼ ɛ r i l i
103	წუთი	3	2.4211	3.384	t͡sʼ u tʰ i
103	ჭეშმარიტი	3	2.4211	3.384	t͡ʃʼ ɛ ʃ m a r i tʼ i
103	ხალხმა	3	2.4211	3.384	x a l x m a
103	ხბო	3	2.4211	3.384	x b ɔ
103	ხე	3	2.4211	3.384	x ɛ
103	ხელით	3	2.4211	3.384	x ɛ l i tʰ
103	ჯარი	3	2.4211	3.384	d͡ʒ a r i
103	ჯოი	3	2.4211	3.384	d͡ʒ ɔ i
104	ავად	2	1.6141	3.2079	a v a d
104	ავზი	2	1.6141	3.2079	a v z i
104	ამაყი	2	1.6141	3.2079	a m a qʼ i
104	არადა	2	1.6141	3.2079	a r a d a
104	არია	2	1.6141	3.2079	a r i a
104	არმიას	2	1.6141	3.2079	a r m i a s
104	ასო	2	1.6141	3.2079	a s ɔ
104	ასწავლის	2	1.6141	3.2079	a s t͡sʼ a v l i s
104	აქეთ	2	1.6141	3.2079	a kʰ ɛ tʰ
104	აღტაცებული	2	1.6141	3.2079	a ɣ tʼ a t͡s ɛ b u l i
104	ბარათი	2	1.6141	3.2079	b a r a tʰ i
104	ბარგი	2	1.6141	3.2079	b a r ɡ i
104	ბატონობა	2	1.6141	3.2079	b a tʼ ɔ n ɔ b a
104	ბოზი	2	1.6141	3.2079	b ɔ z i
104	ბოზო	2	1.6141	3.2079	b ɔ z ɔ
104	ბოროტება	2	1.6141	3.2079	b ɔ r ɔ tʼ ɛ b a
104	ბრმა	2	1.6141	3.2079	b r m a
104	ბრძანდებით	2	1.6141	3.2079	b r d͡z a n d ɛ b i tʰ
104	გაგებით	2	1.6141	3.2079	ɡ a ɡ ɛ b i tʰ
104	გაგიმარჯოს	2	1.6141	3.2079	ɡ a ɡ i m a r d͡ʒ ɔ s
104	გადის	2	1.6141	3.2079	ɡ a d i s
104	გაიგებს	2	1.6141	3.2079	ɡ a i ɡ ɛ b s
104	გამატარეთ	2	1.6141	3.2079	ɡ a m a tʼ a r ɛ tʰ
104	გამომივიდა	2	1.6141	3.2079	ɡ a m ɔ m i v i d a
104	გამოცდილი	2	1.6141	3.2079	ɡ a m ɔ t͡s d i l i
104	განაჩენი	2	1.6141	3.2079	ɡ a n a t͡ʃ ɛ n i
104	განსაკუთრებული	2	1.6141	3.2079	ɡ a n s a kʼ u tʰ r ɛ b u l i
104	გარყვნილი	2	1.6141	3.2079	ɡ a r qʼ v n i l i
104	გარშემო	2	1.6141	3.2079	ɡ a r ʃ ɛ m ɔ
104	გასაგებად	2	1.6141	3.2079	ɡ a s a ɡ ɛ b a d
104	გასული	2	1.6141	3.2079	ɡ a s u l i
104	გეთაყვა	2	1.6141	3.2079	ɡ ɛ tʰ a qʼ v a
104	გვერდზე	2	1.6141	3.2079	ɡ v ɛ r d z ɛ
104	გზის	2	1.6141	3.2079	ɡ z i s
104	გიჟი	2	1.6141	3.2079	ɡ i ʒ i
104	გისმენთ	2	1.6141	3.2079	ɡ i s m ɛ n tʰ
104	გნებავთ	2	1.6141	3.2079	ɡ n ɛ b a v tʰ
104	გტკივა	2	1.6141	3.2079	ɡ tʼ kʼ i v a
104	დადის	2	1.6141	3.2079	d a d i s
104	დავბრუნდებით	2	1.6141	3.2079	d a v b r u n d ɛ b i tʰ
104	დავიწყება	2	1.6141	3.2079	d a v i t͡sʼ qʼ ɛ b a
104	დათმობს	2	1.6141	3.2079	d a tʰ m ɔ b s
104	დაიკო	2	1.6141	3.2079	d a i kʼ ɔ
104	დაიწყე	2	1.6141	3.2079	d a i t͡sʼ qʼ ɛ
104	დაიწყება	2	1.6141	3.2079	d a i t͡sʼ qʼ ɛ b a
104	დამპყრობელი	2	1.6141	3.2079	d a m pʼ qʼ r ɔ b ɛ l i
104	დამწუხრებული	2	1.6141	3.2079	d a m t͡sʼ u x r ɛ b u l i
104	დარდი	2	1.6141	3.2079	d a r d i
104	დარჩენილი	2	1.6141	3.2079	d a r t͡ʃ ɛ n i l i
104	დასრულდება	2	1.6141	3.2079	d a s r u l d ɛ b a
104	დაძინება	2	1.6141	3.2079	d a d͡z i n ɛ b a
104	დაწყევლილი	2	1.6141	3.2079	d a t͡sʼ qʼ ɛ v l i l i
104	დახმარებას	2	1.6141	3.2079	d a x m a r ɛ b a s
104	დოლარი	2	1.6141	3.2079	d ɔ l a r i
104	დროებით	2	1.6141	3.2079	d r ɔ ɛ b i tʰ
104	დღემდე	2	1.6141	3.2079	d ɣ ɛ m d ɛ
104	ეგენი	2	1.6141	3.2079	ɛ ɡ ɛ n i
104	ეკლესია	2	1.6141	3.2079	ɛ kʼ l ɛ s i a
104	ენდობა	2	1.6141	3.2079	ɛ n d ɔ b a
104	ეპიზოდი	2	1.6141	3.2079	ɛ pʼ i z ɔ d i
104	ერთგულები	2	1.6141	3.2079	ɛ r tʰ ɡ u l ɛ b i
104	ერთერთი	2	1.6141	3.2079	ɛ r tʰ ɛ r tʰ i
104	ერქვა	2	1.6141	3.2079	ɛ r kʰ v a
104	ეტყობა	2	1.6141	3.2079	ɛ tʼ qʼ ɔ b a
