Rank	Word	Frequency	Frequency per million	Zipf value
335	vanop	2	5.4467	3.7361
335	vanwaar	2	5.4467	3.7361
335	vanweë	2	5.4467	3.7361
335	varke's	2	5.4467	3.7361
335	vars-groen	2	5.4467	3.7361
335	vasgegryp	2	5.4467	3.7361
335	vasgeklem	2	5.4467	3.7361
335	vasgelê	2	5.4467	3.7361
335	vasteland	2	5.4467	3.7361
335	vasvra	2	5.4467	3.7361
335	veerboot	2	5.4467	3.7361
335	vegan	2	5.4467	3.7361
335	vegter	2	5.4467	3.7361
335	vegvliegtuie	2	5.4467	3.7361
335	veiligheidsbeelden	2	5.4467	3.7361
335	veiligheidsdiens	2	5.4467	3.7361
335	veiligheidsfout	2	5.4467	3.7361
335	veiligheidsplan	2	5.4467	3.7361
335	veiligheidsploeg	2	5.4467	3.7361
335	vektore	2	5.4467	3.7361
335	velgenreiniger	2	5.4467	3.7361
335	venote	2	5.4467	3.7361
335	venus	2	5.4467	3.7361
335	veraaiers	2	5.4467	3.7361
335	veragtelike	2	5.4467	3.7361
335	veranderd	2	5.4467	3.7361
335	verant	2	5.4467	3.7361
335	verantwoordelikes	2	5.4467	3.7361
335	veras	2	5.4467	3.7361
335	verbande	2	5.4467	3.7361
335	verbasing	2	5.4467	3.7361
335	verbeurdverklaar	2	5.4467	3.7361
335	verbindingsofficier	2	5.4467	3.7361
335	verbintenis	2	5.4467	3.7361
335	verbloem	2	5.4467	3.7361
335	verbygangers	2	5.4467	3.7361
335	verbykom	2	5.4467	3.7361
335	vercijferde	2	5.4467	3.7361
335	verdagtes	2	5.4467	3.7361
335	verdediging	2	5.4467	3.7361
335	verdeler	2	5.4467	3.7361
335	verdenking	2	5.4467	3.7361
335	verdoesel	2	5.4467	3.7361
335	verdom	2	5.4467	3.7361
335	verdonker	2	5.4467	3.7361
335	verdwyning	2	5.4467	3.7361
335	vere-glans	2	5.4467	3.7361
335	vereffen	2	5.4467	3.7361
335	vereistes	2	5.4467	3.7361
335	verfris	2	5.4467	3.7361
335	verfynde	2	5.4467	3.7361
335	vergaan	2	5.4467	3.7361
335	vergelyking	2	5.4467	3.7361
335	vergelykings	2	5.4467	3.7361
335	verhandel	2	5.4467	3.7361
335	verhard	2	5.4467	3.7361
335	verhelder	2	5.4467	3.7361
335	verhit	2	5.4467	3.7361
335	verhonger	2	5.4467	3.7361
335	verhuur	2	5.4467	3.7361
335	verjaag	2	5.4467	3.7361
335	verkeerdloop	2	5.4467	3.7361
335	verkenner	2	5.4467	3.7361
335	verklank	2	5.4467	3.7361
335	verkleineer	2	5.4467	3.7361
335	verkope	2	5.4467	3.7361
335	verkoper	2	5.4467	3.7361
335	verkort	2	5.4467	3.7361
335	verkramp	2	5.4467	3.7361
335	verkwalik	2	5.4467	3.7361
335	verlam	2	5.4467	3.7361
335	verlate	2	5.4467	3.7361
335	verlepte	2	5.4467	3.7361
335	verliefde	2	5.4467	3.7361
335	verliesrekening	2	5.4467	3.7361
335	verloren	2	5.4467	3.7361
335	verloën	2	5.4467	3.7361
335	vermink	2	5.4467	3.7361
335	vermoedens	2	5.4467	3.7361
335	vermoeid	2	5.4467	3.7361
335	vermom	2	5.4467	3.7361
335	vermoorde	2	5.4467	3.7361
335	vermoëns	2	5.4467	3.7361
335	vernis	2	5.4467	3.7361
335	vernuwing	2	5.4467	3.7361
335	veronderstellings	2	5.4467	3.7361
335	verontagsaam	2	5.4467	3.7361
335	verontrustend	2	5.4467	3.7361
335	verontrustende	2	5.4467	3.7361
335	verpestte	2	5.4467	3.7361
335	verpleeg	2	5.4467	3.7361
335	verpleegsters	2	5.4467	3.7361
335	verpletterd	2	5.4467	3.7361
335	verpligting	2	5.4467	3.7361
335	verre	2	5.4467	3.7361
335	versaak	2	5.4467	3.7361
335	versadiging	2	5.4467	3.7361
335	versamelpunt	2	5.4467	3.7361
335	verse	2	5.4467	3.7361
335	verset	2	5.4467	3.7361
335	versierd	2	5.4467	3.7361
335	versies	2	5.4467	3.7361
335	versin	2	5.4467	3.7361
335	verskonings	2	5.4467	3.7361
335	verslap	2	5.4467	3.7361
335	versnel	2	5.4467	3.7361
335	versoening	2	5.4467	3.7361
335	versorging	2	5.4467	3.7361
335	verstaanbaar	2	5.4467	3.7361
335	verstandelike	2	5.4467	3.7361
335	verstard	2	5.4467	3.7361
335	versteekte	2	5.4467	3.7361
335	verstop	2	5.4467	3.7361
335	verstuiting	2	5.4467	3.7361
335	verteer	2	5.4467	3.7361
335	vertrekke	2	5.4467	3.7361
335	vertriest	2	5.4467	3.7361
335	vertroueling	2	5.4467	3.7361
335	vervaag	2	5.4467	3.7361
335	vervaardiger	2	5.4467	3.7361
335	vervanging	2	5.4467	3.7361
335	verveeldheid	2	5.4467	3.7361
335	vervreem	2	5.4467	3.7361
335	verwaarloos	2	5.4467	3.7361
335	verwagte	2	5.4467	3.7361
335	verwagtinge	2	5.4467	3.7361
335	verwant	2	5.4467	3.7361
335	verwed	2	5.4467	3.7361
335	verwelkoming	2	5.4467	3.7361
335	verwerplik	2	5.4467	3.7361
335	verwittig	2	5.4467	3.7361
335	verwysing	2	5.4467	3.7361
335	verwyte	2	5.4467	3.7361
335	very	2	5.4467	3.7361
335	verzwaarde	2	5.4467	3.7361
335	vessenots	2	5.4467	3.7361
335	vesting	2	5.4467	3.7361
335	vevak	2	5.4467	3.7361
335	vibrasies	2	5.4467	3.7361
335	vickertjie	2	5.4467	3.7361
335	victoria	2	5.4467	3.7361
335	viering	2	5.4467	3.7361
335	vierkante	2	5.4467	3.7361
335	vierslag	2	5.4467	3.7361
335	vieslik	2	5.4467	3.7361
335	vindditvliegtuig	2	5.4467	3.7361
335	vingernael	2	5.4467	3.7361
335	vinkel	2	5.4467	3.7361
335	viraal	2	5.4467	3.7361
335	virtuele	2	5.4467	3.7361
335	visgeur	2	5.4467	3.7361
335	visioen	2	5.4467	3.7361
335	visioene	2	5.4467	3.7361
335	visleder	2	5.4467	3.7361
335	vitae	2	5.4467	3.7361
335	vite	2	5.4467	3.7361
335	vladimir	2	5.4467	3.7361
335	vlakte	2	5.4467	3.7361
335	vlam	2	5.4467	3.7361
335	vlambare	2	5.4467	3.7361
335	vlaming	2	5.4467	3.7361
335	vleier	2	5.4467	3.7361
335	vleuels	2	5.4467	3.7361
335	vliegure	2	5.4467	3.7361
335	vlieë	2	5.4467	3.7361
335	vliëe	2	5.4467	3.7361
335	vloeistof	2	5.4467	3.7361
335	vlugte	2	5.4467	3.7361
335	vly	2	5.4467	3.7361
335	vlyery	2	5.4467	3.7361
335	voc	2	5.4467	3.7361
335	vodde	2	5.4467	3.7361
335	voedsel	2	5.4467	3.7361
335	voedselpiramide	2	5.4467	3.7361
335	voetjie	2	5.4467	3.7361
335	voetsoldate	2	5.4467	3.7361
335	vogelspotten	2	5.4467	3.7361
335	volgetankte	2	5.4467	3.7361
335	volhou	2	5.4467	3.7361
335	volke	2	5.4467	3.7361
335	volkslëer	2	5.4467	3.7361
335	volkspolisie	2	5.4467	3.7361
335	voltaire	2	5.4467	3.7361
335	voltrek	2	5.4467	3.7361
335	voltydse	2	5.4467	3.7361
335	voluit	2	5.4467	3.7361
335	vond	2	5.4467	3.7361
335	vonk	2	5.4467	3.7361
335	voogde	2	5.4467	3.7361
335	vooraanstaande	2	5.4467	3.7361
335	voorafgegaan	2	5.4467	3.7361
335	voorbarig	2	5.4467	3.7361
335	voorbarige	2	5.4467	3.7361
335	voorbeelde	2	5.4467	3.7361
335	voorganger	2	5.4467	3.7361
335	voorgehou	2	5.4467	3.7361
335	voorgesit	2	5.4467	3.7361
335	voorgevoel	2	5.4467	3.7361
335	voorhou	2	5.4467	3.7361
335	voorop	2	5.4467	3.7361
335	voorpos	2	5.4467	3.7361
335	voorposte	2	5.4467	3.7361
335	voorrade	2	5.4467	3.7361
335	voorregte	2	5.4467	3.7361
335	voorsienigheid	2	5.4467	3.7361
335	voorskrifte	2	5.4467	3.7361
335	voorsmaakje	2	5.4467	3.7361
335	voorsorgmaatreël	2	5.4467	3.7361
335	voorstelle	2	5.4467	3.7361
335	voortgesit	2	5.4467	3.7361
335	voortsetting	2	5.4467	3.7361
335	vooruitsigte	2	5.4467	3.7361
335	vor	2	5.4467	3.7361
335	vordering	2	5.4467	3.7361
335	voëlhok	2	5.4467	3.7361
335	voëltjies	2	5.4467	3.7361
335	vrachtvliegtuig	2	5.4467	3.7361
335	vrag	2	5.4467	3.7361
335	vragmotorbestuurder	2	5.4467	3.7361
335	vragmotorlading	2	5.4467	3.7361
335	vragmotorroof	2	5.4467	3.7361
335	vredesoffer	2	5.4467	3.7361
335	vreugdevure	2	5.4467	3.7361
335	vroomheid	2	5.4467	3.7361
335	vroueregte	2	5.4467	3.7361
335	vrouwenopvang	2	5.4467	3.7361
335	vroër	2	5.4467	3.7361
335	vrugbaar	2	5.4467	3.7361
335	vrugesap	2	5.4467	3.7361
335	vryers	2	5.4467	3.7361
335	vrylating	2	5.4467	3.7361
335	vryspring	2	5.4467	3.7361
335	vrystel	2	5.4467	3.7361
335	vrywillig	2	5.4467	3.7361
335	vrywilliger	2	5.4467	3.7361
335	vuile	2	5.4467	3.7361
335	vulgêre	2	5.4467	3.7361
335	vulkaan	2	5.4467	3.7361
335	vulkane	2	5.4467	3.7361
335	vulling	2	5.4467	3.7361
335	vurig	2	5.4467	3.7361
335	vuurherd	2	5.4467	3.7361
335	vyandig	2	5.4467	3.7361
335	vyandige	2	5.4467	3.7361
335	vyandigheid	2	5.4467	3.7361
335	vyftien	2	5.4467	3.7361
335	waaragter	2	5.4467	3.7361
335	waardevolste	2	5.4467	3.7361
335	waargeneem	2	5.4467	3.7361
335	waarskuwingstekens	2	5.4467	3.7361
335	waarteen	2	5.4467	3.7361
335	waartoe	2	5.4467	3.7361
335	waens	2	5.4467	3.7361
335	waerd	2	5.4467	3.7361
335	waghou	2	5.4467	3.7361
335	waglys	2	5.4467	3.7361
335	wagtend	2	5.4467	3.7361
335	walglik	2	5.4467	3.7361
335	wandelende	2	5.4467	3.7361
335	wange	2	5.4467	3.7361
335	wapenbezit	2	5.4467	3.7361
335	wapenstelsel	2	5.4467	3.7361
335	wapentuig	2	5.4467	3.7361
335	war	2	5.4467	3.7361
335	warmste	2	5.4467	3.7361
335	warrelende	2	5.4467	3.7361
335	warsaw	2	5.4467	3.7361
335	wartenburg	2	5.4467	3.7361
335	wassery	2	5.4467	3.7361
335	waterjongen	2	5.4467	3.7361
335	wałęsa	2	5.4467	3.7361
335	we'd	2	5.4467	3.7361
335	we'll	2	5.4467	3.7361
335	we're	2	5.4467	3.7361
335	wedersyds	2	5.4467	3.7361
335	wedstryd	2	5.4467	3.7361
335	weeksdag	2	5.4467	3.7361
335	weereens	2	5.4467	3.7361
335	weersien	2	5.4467	3.7361
335	weerskante	2	5.4467	3.7361
335	weerstandsgroep	2	5.4467	3.7361
335	weervoorspelling	2	5.4467	3.7361
335	wegbly	2	5.4467	3.7361
335	wegdra	2	5.4467	3.7361
335	weggekom	2	5.4467	3.7361
335	weggestopt	2	5.4467	3.7361
335	weggetrek	2	5.4467	3.7361
335	weggooibare	2	5.4467	3.7361
335	weghardloop	2	5.4467	3.7361
335	weghol	2	5.4467	3.7361
335	wegkruipplek	2	5.4467	3.7361
335	wegkry	2	5.4467	3.7361
335	wegstuur	2	5.4467	3.7361
335	wegtrek	2	5.4467	3.7361
335	wegvlieg	2	5.4467	3.7361
335	weh	2	5.4467	3.7361
335	weinig	2	5.4467	3.7361
335	welaf	2	5.4467	3.7361
335	wemel	2	5.4467	3.7361
335	wen's	2	5.4467	3.7361
335	wene	2	5.4467	3.7361
335	wereldoorlog	2	5.4467	3.7361
335	werkende	2	5.4467	3.7361
335	werkersklas	2	5.4467	3.7361
335	werkersparty	2	5.4467	3.7361
335	werkloos	2	5.4467	3.7361
335	werklose	2	5.4467	3.7361
335	werknemer	2	5.4467	3.7361
335	werkschoen	2	5.4467	3.7361
335	werksgeleenthede	2	5.4467	3.7361
335	werkswinkel	2	5.4467	3.7361
335	werktafel	2	5.4467	3.7361
335	werp	2	5.4467	3.7361
335	werthausen	2	5.4467	3.7361
335	werwing	2	5.4467	3.7361
335	wes-berlyn	2	5.4467	3.7361
335	wetende	2	5.4467	3.7361
335	wetsgehoorsame	2	5.4467	3.7361
335	what	2	5.4467	3.7361
335	when	2	5.4467	3.7361
335	whisky	2	5.4467	3.7361
335	whitney	2	5.4467	3.7361
335	wie't	2	5.4467	3.7361
335	wiegie	2	5.4467	3.7361
335	wijf	2	5.4467	3.7361
335	wijnendaele	2	5.4467	3.7361
335	wilskrag	2	5.4467	3.7361
335	wincenty	2	5.4467	3.7361
335	winchesters	2	5.4467	3.7361
335	winkeltjies	2	5.4467	3.7361
335	winterklere	2	5.4467	3.7361
335	wirt	2	5.4467	3.7361
335	wiskundeboek	2	5.4467	3.7361
335	wisselvallig	2	5.4467	3.7361
335	wisselvlug	2	5.4467	3.7361
335	woede-uitbarstings	2	5.4467	3.7361
335	woensdagoggend	2	5.4467	3.7361
335	woestijnval	2	5.4467	3.7361
335	wolk	2	5.4467	3.7361
335	wonderkind	2	5.4467	3.7361
335	wonderlikste	2	5.4467	3.7361
335	wondermiddels	2	5.4467	3.7361
335	woodburn	2	5.4467	3.7361
335	woonplek	2	5.4467	3.7361
335	woordbreuk	2	5.4467	3.7361
335	woordelik	2	5.4467	3.7361
335	woordkeuse	2	5.4467	3.7361
335	words	2	5.4467	3.7361
335	worsteling	2	5.4467	3.7361
335	wringt	2	5.4467	3.7361
335	wurger	2	5.4467	3.7361
335	wy	2	5.4467	3.7361
335	wyf	2	5.4467	3.7361
335	wysgemaak	2	5.4467	3.7361
335	wysig	2	5.4467	3.7361
335	wysiging	2	5.4467	3.7361
335	wyte	2	5.4467	3.7361
335	wêreldoorlog	2	5.4467	3.7361
335	xiv	2	5.4467	3.7361
335	xviii	2	5.4467	3.7361
335	yavne'el	2	5.4467	3.7361
335	yemen	2	5.4467	3.7361
335	young	2	5.4467	3.7361
335	yuma	2	5.4467	3.7361
335	yury	2	5.4467	3.7361
335	zakopane	2	5.4467	3.7361
335	ze	2	5.4467	3.7361
335	zecouk	2	5.4467	3.7361
335	zecuk	2	5.4467	3.7361
335	zeelander	2	5.4467	3.7361
335	zenuwpraat	2	5.4467	3.7361
335	zigzag	2	5.4467	3.7361
335	ziver	2	5.4467	3.7361
335	zoe	2	5.4467	3.7361
335	zone	2	5.4467	3.7361
335	zowat	2	5.4467	3.7361
335	zoé	2	5.4467	3.7361
335	zuuraanvalle	2	5.4467	3.7361
335	zwartwerk	2	5.4467	3.7361
335	zwijger	2	5.4467	3.7361
335	złotowska	2	5.4467	3.7361
335	łucznik	2	5.4467	3.7361
335	වේවා	2	5.4467	3.7361
336	'd	1	2.7234	3.4351
336	'dat	1	2.7234	3.4351
336	'geen	1	2.7234	3.4351
336	'hom	1	2.7234	3.4351
336	'k	1	2.7234	3.4351
336	'liewe	1	2.7234	3.4351
336	'o	1	2.7234	3.4351
336	'skoonheid	1	2.7234	3.4351
336	'smiley	1	2.7234	3.4351
336	'woorde	1	2.7234	3.4351
336	a-hoofweg	1	2.7234	3.4351
336	aag	1	2.7234	3.4351
336	aai	1	2.7234	3.4351
336	aakligste	1	2.7234	3.4351
336	aalmoes	1	2.7234	3.4351
336	aalmoese	1	2.7234	3.4351
336	aan't	1	2.7234	3.4351
336	aanbeveling	1	2.7234	3.4351
336	aanblaas	1	2.7234	3.4351
336	aanbring	1	2.7234	3.4351
336	aandelemark	1	2.7234	3.4351
336	aandjie	1	2.7234	3.4351
336	aandparty	1	2.7234	3.4351
336	aandpartytjies	1	2.7234	3.4351
336	aandrang	1	2.7234	3.4351
336	aandrok	1	2.7234	3.4351
336	aanduidings	1	2.7234	3.4351
336	aange	1	2.7234	3.4351
336	aangebreek	1	2.7234	3.4351
336	aangedaan	1	2.7234	3.4351
336	aangedui	1	2.7234	3.4351
336	aangee	1	2.7234	3.4351
336	aangehaal	1	2.7234	3.4351
336	aangehelp	1	2.7234	3.4351
336	aangekla	1	2.7234	3.4351
336	aangekondigde	1	2.7234	3.4351
336	aangekoop	1	2.7234	3.4351
336	aangekyk	1	2.7234	3.4351
336	aangeleer	1	2.7234	3.4351
336	aangeloop	1	2.7234	3.4351
336	aangelos	1	2.7234	3.4351
336	aangemoedig	1	2.7234	3.4351
336	aangenome	1	2.7234	3.4351
336	aangepak	1	2.7234	3.4351
336	aangeplak	1	2.7234	3.4351
336	aangepor	1	2.7234	3.4351
336	aangeraai	1	2.7234	3.4351
336	aangerand	1	2.7234	3.4351
336	aangeskryf	1	2.7234	3.4351
336	aangestelde	1	2.7234	3.4351
336	aangesê	1	2.7234	3.4351
336	aangetree	1	2.7234	3.4351
336	aangevoer	1	2.7234	3.4351
336	aangewese	1	2.7234	3.4351
336	aangewys	1	2.7234	3.4351
336	aangrypende	1	2.7234	3.4351
336	aanhangsels	1	2.7234	3.4351
336	aanhelp	1	2.7234	3.4351
336	aanhet	1	2.7234	3.4351
336	aanhoor	1	2.7234	3.4351
336	aanhê	1	2.7234	3.4351
336	aankla	1	2.7234	3.4351
336	aankruip	1	2.7234	3.4351
336	aanlok	1	2.7234	3.4351
336	aanloklikhede	1	2.7234	3.4351
336	aanmaan	1	2.7234	3.4351
336	aanmatiging	1	2.7234	3.4351
336	aanmeldbare	1	2.7234	3.4351
336	aanmerking	1	2.7234	3.4351
336	aanmoedig	1	2.7234	3.4351
336	aanmoediging	1	2.7234	3.4351
336	aannames	1	2.7234	3.4351
336	aannemingsdokument	1	2.7234	3.4351
336	aanpak	1	2.7234	3.4351
336	aanpassing	1	2.7234	3.4351
336	aanpassings	1	2.7234	3.4351
336	aanraking	1	2.7234	3.4351
336	aanrollende	1	2.7234	3.4351
336	aanskryf	1	2.7234	3.4351
336	aansluiting	1	2.7234	3.4351
336	aansmeer	1	2.7234	3.4351
336	aansporing	1	2.7234	3.4351
336	aantrekking	1	2.7234	3.4351
336	aantrekkingskrag	1	2.7234	3.4351
336	aanvaardingseksamen	1	2.7234	3.4351
336	aanvalsposisie	1	2.7234	3.4351
336	aanvalsvliegtuig	1	2.7234	3.4351
336	aanwakker	1	2.7234	3.4351
336	aanweg	1	2.7234	3.4351
336	aanwesiges	1	2.7234	3.4351
336	aapstreke	1	2.7234	3.4351
336	aarbei-soda	1	2.7234	3.4351
336	aarbeistroop	1	2.7234	3.4351
336	aardige	1	2.7234	3.4351
336	aardmassa	1	2.7234	3.4351
336	aartappelgesiggie	1	2.7234	3.4351
336	aartappelskille	1	2.7234	3.4351
336	aartappeltjies	1	2.7234	3.4351
336	aartsengel	1	2.7234	3.4351
336	aartsvyand	1	2.7234	3.4351
336	aborteer	1	2.7234	3.4351
336	about	1	2.7234	3.4351
336	abraham	1	2.7234	3.4351
336	absolusie	1	2.7234	3.4351
336	absolvo	1	2.7234	3.4351
336	absorbeerden	1	2.7234	3.4351
336	absurdste	1	2.7234	3.4351
336	abuis	1	2.7234	3.4351
336	according	1	2.7234	3.4351
336	adamek	1	2.7234	3.4351
336	adamowski	1	2.7234	3.4351
336	addres	1	2.7234	3.4351
336	adel-status	1	2.7234	3.4351
336	adelik	1	2.7234	3.4351
336	adeline	1	2.7234	3.4351
336	adenauer	1	2.7234	3.4351
336	adine	1	2.7234	3.4351
336	adjektiewe	1	2.7234	3.4351
336	adjudant	1	2.7234	3.4351
336	adjudant-generaal	1	2.7234	3.4351
336	administratief	1	2.7234	3.4351
336	admiral	1	2.7234	3.4351
336	admiraliteit	1	2.7234	3.4351
336	admit	1	2.7234	3.4351
336	adriaenszoon	1	2.7234	3.4351
336	adrian	1	2.7234	3.4351
336	adverteerders	1	2.7234	3.4351
336	advertensie	1	2.7234	3.4351
336	adviseer	1	2.7234	3.4351
336	adviseurs	1	2.7234	3.4351
336	advokate	1	2.7234	3.4351
336	af-forseer	1	2.7234	3.4351
336	afbeeldings	1	2.7234	3.4351
336	afbeweeg	1	2.7234	3.4351
336	afbreek	1	2.7234	3.4351
336	afbring	1	2.7234	3.4351
336	afdeling	1	2.7234	3.4351
336	afdelings	1	2.7234	3.4351
336	afdraai	1	2.7234	3.4351
336	afdwingbaar	1	2.7234	3.4351
336	afdêéëïôóöüäraend	1	2.7234	3.4351
336	affere	1	2.7234	3.4351
336	affêre	1	2.7234	3.4351
336	afgebreek	1	2.7234	3.4351
336	afgebyt	1	2.7234	3.4351
336	afgedraai	1	2.7234	3.4351
336	afgee	1	2.7234	3.4351
336	afgegaan	1	2.7234	3.4351
336	afgegooi	1	2.7234	3.4351
336	afgekap	1	2.7234	3.4351
336	afgekapte	1	2.7234	3.4351
336	afgekeur	1	2.7234	3.4351
336	afgeklim	1	2.7234	3.4351
336	afgekondig	1	2.7234	3.4351
336	afgeleef	1	2.7234	3.4351
336	afgelewer	1	2.7234	3.4351
336	afgeloop	1	2.7234	3.4351
336	afgemaak	1	2.7234	3.4351
336	afgemat	1	2.7234	3.4351
336	afgemerk	1	2.7234	3.4351
336	afgepers	1	2.7234	3.4351
336	afgesaagde	1	2.7234	3.4351
336	afgesit	1	2.7234	3.4351
336	afgeskei	1	2.7234	3.4351
336	afgeskeidenes	1	2.7234	3.4351
336	afgeskiet	1	2.7234	3.4351
336	afgeskryf	1	2.7234	3.4351
336	afgeslaan	1	2.7234	3.4351
336	afgesluit	1	2.7234	3.4351
336	afgesonderd	1	2.7234	3.4351
336	afgesper	1	2.7234	3.4351
336	afgespring	1	2.7234	3.4351
336	afgesproke	1	2.7234	3.4351
336	afgestaan	1	2.7234	3.4351
336	afgestel	1	2.7234	3.4351
336	afgestoot	1	2.7234	3.4351
336	afgestry	1	2.7234	3.4351
336	afgestudeerde	1	2.7234	3.4351
336	afgevee	1	2.7234	3.4351
336	afgevra	1	2.7234	3.4351
336	afgeweer	1	2.7234	3.4351
336	afgewerk	1	2.7234	3.4351
336	afgewyk	1	2.7234	3.4351
336	afgod	1	2.7234	3.4351
336	afgradeer	1	2.7234	3.4351
336	afgryslik	1	2.7234	3.4351
336	afgryslike	1	2.7234	3.4351
336	afguns	1	2.7234	3.4351
336	afhandeling	1	2.7234	3.4351
336	afhanklikheid	1	2.7234	3.4351
336	afhelp	1	2.7234	3.4351
336	afkondig	1	2.7234	3.4351
336	afkondiginge	1	2.7234	3.4351
336	afleer	1	2.7234	3.4351
336	aflek	1	2.7234	3.4351
336	afloswerk	1	2.7234	3.4351
336	afluisterapperaat	1	2.7234	3.4351
336	afmaai	1	2.7234	3.4351
336	afmeet	1	2.7234	3.4351
336	afmetings	1	2.7234	3.4351
336	afname	1	2.7234	3.4351
336	afrika-avonture	1	2.7234	3.4351
336	afrokkel	1	2.7234	3.4351
336	afrondingsaal	1	2.7234	3.4351
336	afronteer	1	2.7234	3.4351
336	afskei	1	2.7234	3.4351
336	afskeidsete	1	2.7234	3.4351
336	afslaan	1	2.7234	3.4351
336	afsnyding	1	2.7234	3.4351
336	afspoel	1	2.7234	3.4351
336	afstam	1	2.7234	3.4351
336	afstammeling	1	2.7234	3.4351
336	afstamming	1	2.7234	3.4351
336	afstandbeheerde	1	2.7234	3.4351
336	afstande	1	2.7234	3.4351
336	afstoot	1	2.7234	3.4351
336	afstootlikheid	1	2.7234	3.4351
336	afstort	1	2.7234	3.4351
336	afstroom	1	2.7234	3.4351
336	after	1	2.7234	3.4351
336	aftrede	1	2.7234	3.4351
336	aftrek	1	2.7234	3.4351
336	afvee	1	2.7234	3.4351
336	afwaardeer	1	2.7234	3.4351
336	afwas	1	2.7234	3.4351
336	afweer	1	2.7234	3.4351
336	afwesige	1	2.7234	3.4351
336	afwyk	1	2.7234	3.4351
336	afwykende	1	2.7234	3.4351
336	afwykings	1	2.7234	3.4351
336	aggresief	1	2.7234	3.4351
336	agi	1	2.7234	3.4351
336	agie	1	2.7234	3.4351
336	agitasie	1	2.7234	3.4351
336	agitators	1	2.7234	3.4351
336	agneem	1	2.7234	3.4351
336	agnemend	1	2.7234	3.4351
336	agterbly	1	2.7234	3.4351
336	agterblywendes	1	2.7234	3.4351
336	agterbuurt	1	2.7234	3.4351
336	agtergekom	1	2.7234	3.4351
336	agterkamerpolitiek	1	2.7234	3.4351
336	agterkleinkind	1	2.7234	3.4351
336	agterkleinkinders	1	2.7234	3.4351
336	agterlaat	1	2.7234	3.4351
336	agterlik	1	2.7234	3.4351
336	agterlosig	1	2.7234	3.4351
336	agtermekaarsit	1	2.7234	3.4351
336	agterom	1	2.7234	3.4351
336	agtersitplek	1	2.7234	3.4351
336	agterstevoor	1	2.7234	3.4351
336	agterstewe	1	2.7234	3.4351
336	agting	1	2.7234	3.4351
336	ahead	1	2.7234	3.4351
336	ahrendt	1	2.7234	3.4351
336	aircom	1	2.7234	3.4351
336	akademikus	1	2.7234	3.4351
336	akihiro	1	2.7234	3.4351
336	akkedisse	1	2.7234	3.4351
336	akkuraat	1	2.7234	3.4351
336	akkuraatheid	1	2.7234	3.4351
336	akkurater	1	2.7234	3.4351
336	akommodeer	1	2.7234	3.4351
336	akrobate	1	2.7234	3.4351
336	aksent	1	2.7234	3.4351
336	aksente	1	2.7234	3.4351
336	aktivis	1	2.7234	3.4351
336	aktiviste	1	2.7234	3.4351
336	aktiwiteit	1	2.7234	3.4351
336	akuraat	1	2.7234	3.4351
336	akurate	1	2.7234	3.4351
336	akute	1	2.7234	3.4351
336	al's	1	2.7234	3.4351
336	al-ewig	1	2.7234	3.4351
336	alba	1	2.7234	3.4351
336	albatrosse	1	2.7234	3.4351
336	albertine	1	2.7234	3.4351
336	alchemie	1	2.7234	3.4351
336	aldag	1	2.7234	3.4351
336	aldo	1	2.7234	3.4351
336	alex	1	2.7234	3.4351
336	alexandra	1	2.7234	3.4351
336	alexandre	1	2.7234	3.4351
336	algebraboek	1	2.7234	3.4351
336	alitalia	1	2.7234	3.4351
336	alitalia-kaart	1	2.7234	3.4351
336	alkohol-vrye	1	2.7234	3.4351
336	alkoholiese	1	2.7234	3.4351
336	alkoholisme	1	2.7234	3.4351
336	alkom	1	2.7234	3.4351
336	alleen-agent	1	2.7234	3.4351
336	alleengelaat	1	2.7234	3.4351
336	alleenlik	1	2.7234	3.4351
336	alleenstaande	1	2.7234	3.4351
336	alleenstryd	1	2.7234	3.4351
336	allende	1	2.7234	3.4351
336	allenig	1	2.7234	3.4351
336	aller-verkwikkende	1	2.7234	3.4351
336	allerheuglikste	1	2.7234	3.4351
336	allerliefste	1	2.7234	3.4351
336	allermooiste	1	2.7234	3.4351
336	allerskoonste	1	2.7234	3.4351
336	allewereld	1	2.7234	3.4351
336	alsbrandewyn	1	2.7234	3.4351
336	also	1	2.7234	3.4351
336	altaargewaad	1	2.7234	3.4351
336	altar	1	2.7234	3.4351
336	alternatief	1	2.7234	3.4351
336	alternatiewe	1	2.7234	3.4351
336	alterneer	1	2.7234	3.4351
336	alteseker	1	2.7234	3.4351
336	altoos	1	2.7234	3.4351
336	alweert	1	2.7234	3.4351
336	amalia	1	2.7234	3.4351
336	amateurbeelde	1	2.7234	3.4351
336	amateurspeletjies	1	2.7234	3.4351
336	amateurtoernooi	1	2.7234	3.4351
336	amazone	1	2.7234	3.4351
336	amazone-indiane	1	2.7234	3.4351
336	amazone-woude	1	2.7234	3.4351
336	ambagte	1	2.7234	3.4351
336	ambassadeurs	1	2.7234	3.4351
336	ambisies	1	2.7234	3.4351
336	ambisieus	1	2.7234	3.4351
336	america	1	2.7234	3.4351
336	among	1	2.7234	3.4351
336	amoureux	1	2.7234	3.4351
336	an	1	2.7234	3.4351
336	anabaptiste	1	2.7234	3.4351
336	ananas	1	2.7234	3.4351
336	anastasia	1	2.7234	3.4351
336	anatomie-boek	1	2.7234	3.4351
336	anatomieles	1	2.7234	3.4351
