Rank	Character	Frequency	Frequency per million	Zipf value
183	子	1	0.0002	-0.699
183	孩	1	0.0002	-0.699
183	完	1	0.0002	-0.699
183	宝	1	0.0002	-0.699
183	寺	1	0.0002	-0.699
183	尼	1	0.0002	-0.699
183	山	1	0.0002	-0.699
183	岷	1	0.0002	-0.699
183	布	1	0.0002	-0.699
183	帝	1	0.0002	-0.699
183	帯	1	0.0002	-0.699
183	康	1	0.0002	-0.699
183	张	1	0.0002	-0.699
183	彜	1	0.0002	-0.699
183	怖	1	0.0002	-0.699
183	急	1	0.0002	-0.699
183	悟	1	0.0002	-0.699
183	意	1	0.0002	-0.699
183	扉	1	0.0002	-0.699
183	拜	1	0.0002	-0.699
183	拳	1	0.0002	-0.699
183	探	1	0.0002	-0.699
183	描	1	0.0002	-0.699
183	敵	1	0.0002	-0.699
183	斜	1	0.0002	-0.699
183	方	1	0.0002	-0.699
183	时	1	0.0002	-0.699
183	最	1	0.0002	-0.699
183	杀	1	0.0002	-0.699
183	杰	1	0.0002	-0.699
183	某	1	0.0002	-0.699
183	柱	1	0.0002	-0.699
183	格	1	0.0002	-0.699
183	模	1	0.0002	-0.699
183	歶	1	0.0002	-0.699
183	歷	1	0.0002	-0.699
183	汉	1	0.0002	-0.699
183	洒	1	0.0002	-0.699
183	潞	1	0.0002	-0.699
183	澄	1	0.0002	-0.699
183	瀕	1	0.0002	-0.699
183	瀡	1	0.0002	-0.699
183	爸	1	0.0002	-0.699
183	球	1	0.0002	-0.699
183	璧	1	0.0002	-0.699
183	痒	1	0.0002	-0.699
183	痛	1	0.0002	-0.699
183	皆	1	0.0002	-0.699
183	皇	1	0.0002	-0.699
183	石	1	0.0002	-0.699
183	矵	1	0.0002	-0.699
183	磁	1	0.0002	-0.699
183	程	1	0.0002	-0.699
183	窶	1	0.0002	-0.699
183	筈	1	0.0002	-0.699
183	结	1	0.0002	-0.699
183	耳	1	0.0002	-0.699
183	脗	1	0.0002	-0.699
183	脟	1	0.0002	-0.699
183	脢	1	0.0002	-0.699
183	脭	1	0.0002	-0.699
183	芬	1	0.0002	-0.699
183	苊	1	0.0002	-0.699
183	茶	1	0.0002	-0.699
183	落	1	0.0002	-0.699
183	覚	1	0.0002	-0.699
183	説	1	0.0002	-0.699
183	謬	1	0.0002	-0.699
183	跳	1	0.0002	-0.699
183	蹴	1	0.0002	-0.699
183	迎	1	0.0002	-0.699
183	迪	1	0.0002	-0.699
183	選	1	0.0002	-0.699
183	邪	1	0.0002	-0.699
183	鑚	1	0.0002	-0.699
183	鑟	1	0.0002	-0.699
183	閃	1	0.0002	-0.699
183	闲	1	0.0002	-0.699
183	陋	1	0.0002	-0.699
183	集	1	0.0002	-0.699
183	離	1	0.0002	-0.699
183	雨	1	0.0002	-0.699
183	风	1	0.0002	-0.699
183	駸	1	0.0002	-0.699
183	马	1	0.0002	-0.699
183	鸡	1	0.0002	-0.699
183	당	1	0.0002	-0.699
183	람	1	0.0002	-0.699
183	사	1	0.0002	-0.699
183	신	1	0.0002	-0.699
183	에	1	0.0002	-0.699
183	요	1	0.0002	-0.699
183	이	1	0.0002	-0.699
183	좋	1	0.0002	-0.699
